,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,random spatio-temporal X_st rnd d_c train,random spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,random spatio-temporal X_st min d_c train,random spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,random spatio-temporal X_st max d_c train,random spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,random spatio-temporal X_st avg d_c train,random spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","random spatio-temporal X_(t,s) rnd d_c train","random spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","random spatio-temporal X_(t,s) min d_c train","random spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","random spatio-temporal X_(t,s) max d_c train","random spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","random spatio-temporal X_(t,s) avg d_c train","random spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","random spatio-temporal Y_hat_(t,s) rnd d_c train","random spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","random spatio-temporal Y_hat_(t,s) min d_c train","random spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","random spatio-temporal Y_hat_(t,s) max d_c train","random spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","random spatio-temporal Y_hat_(t,s) avg d_c train","random spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","random spatio-temporal Y_(t,s) rnd d_c train","random spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","random spatio-temporal Y_(t,s) min d_c train","random spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","random spatio-temporal Y_(t,s) max d_c train","random spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val","random spatio-temporal Y_(t,s) avg d_c train","random spatio-temporal Y_(t,s) avg d_c val"
122,0.15591128,0.39472833,0.19026369,0.41118628,0.2017755,0.40218708,0.22973123,0.3899952,0.09338848,0.57289124,0.1745279,0.559489,0.111894615,0.55313754,0.18225053,0.5381942,0.41168168,0.25957513,0.2332762,0.30145627,0.3470511,0.26415846,0.37700525,0.32364917,0.38105515,0.3007544,0.17897713,0.33692273,0.41833788,0.3208504,0.5371042,0.33688965,0.39906195,0.13901995,0.28375128,0.1518607,0.39134297,0.14165086,0.4966655,0.16302986,0.47819465,0.16229995,0.44349697,0.1490748,0.45819953,0.15495463,0.25905353,0.1723596,0.38403222,0.29290205,0.47965857,0.28645608,0.40457848,0.40761247,0.31109807,0.34845683,0.39837787,0.51453215,0.37429133,0.5532648,0.44704333,0.50569755,0.49139953,0.42830837
123,0.15279941,0.39958143,0.16811053,0.42035833,0.1691927,0.4124372,0.25055057,0.40153167,0.11368267,0.5757992,0.11659093,0.57053655,0.099882305,0.54677826,0.15951702,0.51973164,0.36199653,0.26299503,0.2578651,0.3432478,0.38376167,0.26316586,0.34731683,0.33624473,0.33922505,0.31666756,0.16918057,0.3287782,0.33950466,0.32460862,0.38458392,0.3284861,0.5653859,0.13029662,0.2681882,0.16555719,0.38971284,0.14554997,0.4089346,0.17544396,0.45382136,0.16698651,0.38914612,0.15120856,0.46706983,0.16637278,0.2469316,0.16788864,0.390342,0.28929532,0.43814185,0.24126315,0.37246686,0.41365153,0.30836025,0.3883532,0.40605363,0.6666775,0.3658793,0.616444,0.4347023,0.51048267,0.47026828,0.44786444
124,0.14471099,0.4195573,0.16106248,0.4226012,0.19671214,0.41917396,0.21252038,0.385598,0.09475358,0.5771454,0.23294377,0.553062,0.14839116,0.57498145,0.1592838,0.53287214,0.34063235,0.2765291,0.23223126,0.3038203,0.35444048,0.26454428,0.35153294,0.31820235,0.33031496,0.31087917,0.16174118,0.34587258,0.3060921,0.33437705,0.37095386,0.3342503,0.48890802,0.13105822,0.25507712,0.15292144,0.3965888,0.13758798,0.49819994,0.16861728,0.46316382,0.16310021,0.38533998,0.1537203,0.44547263,0.1590992,0.26856264,0.16715373,0.36309418,0.27868688,0.41972777,0.22099163,0.38084736,0.4355355,0.31073382,0.38381803,0.38159755,0.70655876,0.33021075,0.6100465,0.39744252,0.5810086,0.42210898,0.4525639
125,0.16948345,0.40300798,0.16061272,0.4319967,0.16427915,0.40715918,0.23668772,0.39585844,0.09272299,0.6119589,0.19990925,0.5565638,0.09703886,0.5734699,0.15787667,0.54984325,0.3289824,0.2653815,0.4803571,0.28647155,0.33792943,0.25838858,0.29553765,0.30171087,0.33025727,0.3200525,0.16047661,0.33515197,0.29005966,0.3323729,0.2911802,0.33634204,0.47655308,0.13161972,0.28073514,0.15589547,0.3776179,0.15018378,0.37222123,0.16530617,0.44365796,0.16641717,0.37153962,0.15476333,0.4574829,0.18541849,0.73489296,0.15251364,0.38395643,0.30819252,0.42268875,0.2583018,0.36467603,0.37604192,0.29024538,0.3940036,0.40709525,0.6598705,0.3423552,0.55337477,0.41708514,0.49513617,0.42310417,0.4488031
126,0.45614365,0.39224908,0.1527351,0.41586185,0.1678206,0.41221103,0.18863903,0.40077937,0.10316799,0.5911961,0.15383634,0.55865216,0.1135242,0.56098586,0.16317093,0.5286185,0.31721622,0.2796301,0.31610352,0.29296693,0.32562953,0.26925907,0.29510003,0.31257287,0.31881702,0.32166874,0.18232435,0.3409648,0.28297558,0.3327263,0.2877285,0.32749373,0.45592543,0.13412444,0.24197756,0.1518727,,,0.38178158,0.16718261,0.4522684,0.16608931,0.33481696,0.16471621,0.4175472,0.15988426,0.56602865,0.15610592,0.3766642,0.27427882,0.38639054,0.2635964,0.32345456,0.40200886,0.29729357,0.39038968,0.35679913,0.6560276,0.35833272,0.5676579,0.3771628,0.5207974,0.41876498,0.43149838
127,0.3348746,0.37370503,0.31856737,0.40777862,0.15683575,0.4232265,0.21210301,0.4093143,0.09467253,0.58576775,0.16297305,0.55162483,0.11711344,0.573044,0.14589068,0.5214905,0.30997998,0.26081595,0.2946676,0.29800484,0.2758591,0.26084134,0.2652189,0.3331273,0.28522122,0.3039165,0.15849099,0.3346203,0.2783478,0.33303878,0.2382814,0.33198884,0.44972622,0.13179943,0.23786984,0.15645544,,,0.35402521,0.16159439,0.40458006,0.16554648,0.35331297,0.15702145,0.4252054,0.1569273,0.4647984,0.15068412,0.5467422,0.27324018,0.40336505,0.23146541,0.37914428,0.42518103,0.9325576,0.36314538,0.36520046,0.7929182,0.33303285,0.5182029,0.3897608,0.5335272,0.37458503,0.4403753
128,0.31272385,0.39569694,0.26052725,0.4058786,0.15236118,0.41363275,0.21734402,0.38805914,0.09162424,0.5777289,0.13228434,0.5618305,0.22512174,0.5587815,0.12978552,0.5248078,0.2776391,0.26744825,0.29389784,0.3221957,0.28527182,0.26329654,0.27446952,0.32068348,0.2849815,0.31285205,0.46750003,0.32896098,0.26883775,0.3445086,0.24719563,0.33428374,0.43591616,0.13548838,0.8542517,0.14361851,,,0.34656635,0.16677834,0.58235174,0.1595833,0.32427055,0.15490675,0.39758077,0.1652878,0.42464837,0.15256755,0.44987816,0.26612136,0.33489916,0.23333268,0.35285464,0.3745562,0.64656526,0.34206238,0.38449872,0.7095492,0.33016458,0.50452894,0.3671029,0.5457597,0.34993592,0.4178456
129,0.24349095,0.38336262,0.20675159,0.41143107,0.13354258,0.4171624,0.17122991,0.41259274,0.08996547,0.590848,0.13740109,0.56154794,0.18547338,0.5550368,0.37984237,0.5337873,0.2668413,0.26980433,0.26059,0.29319724,0.9813405,0.23787493,0.626575,0.31454465,0.25190344,0.3144515,0.35907525,0.3140855,0.23916124,0.33407444,0.22185671,0.32973114,0.40552068,0.1321469,0.6844822,0.13540001,,,0.34840772,0.16343722,0.51522535,0.1604976,0.30269507,0.15287848,0.4108787,0.1611064,0.38127083,0.15351276,0.45182756,0.26514086,0.32967353,0.26780483,0.516069,0.4199475,0.5706098,0.31781954,0.37214127,0.6628824,0.30803785,0.6534032,0.3908526,0.5318847,0.34185594,0.40666893
130,0.21864799,0.4062213,0.20107397,0.40256384,0.42853704,0.39436918,0.17180902,0.39797378,0.094602846,0.59652364,0.13691643,0.56775343,0.1396343,0.55425483,0.25107256,0.5318331,0.7924328,0.24836132,0.26190013,0.29493648,0.6873647,0.24441794,0.48323655,0.30784744,0.28243083,0.32180613,0.34464267,0.30805206,0.24414463,0.34172398,0.18813154,0.33416587,0.40083888,0.13695014,0.50108457,0.13612577,,,0.30298883,0.16979396,0.5052333,0.15964606,0.32647127,0.15904367,0.5674271,0.151122,0.3910832,0.15473437,0.38759556,0.29174867,0.3039186,0.26028004,0.46872923,0.3786443,0.4845005,0.32426152,0.34260097,0.70788676,0.32158706,0.5720365,0.36850107,0.5509874,0.34190872,0.40570655
131,0.19030403,0.44716734,0.186754,0.40858123,0.2893118,0.4501504,0.18901414,0.4116486,0.08345078,0.5874607,0.1221658,0.5658648,0.1673427,0.5510719,0.19946559,0.531148,0.6303327,0.23966157,0.2147086,0.29931125,0.5075361,0.23316924,0.41293716,0.2805518,0.28947765,0.32565632,0.27921343,0.31435016,0.22790363,0.3385685,0.2301186,0.33256266,0.4051846,0.13904552,0.446983,0.13746572,,,0.2920829,0.16759552,0.47957778,0.16724579,0.297514,0.16326465,0.47931582,0.15677938,0.3404144,0.15574117,0.3878839,0.29426426,0.3510169,0.26063967,0.3911179,0.41851386,0.42395538,0.32262644,0.34420645,1.0215088,0.30461589,0.56224316,0.3464283,0.52228016,0.73051953,0.45996177
132,0.19223668,0.40131328,0.155556,0.40306243,0.30866018,0.40114602,0.15705769,0.39727154,0.34003013,0.5656679,0.14651431,0.5541846,0.1259157,0.54908144,0.17433357,0.5353493,0.49923295,0.24511497,0.24402858,0.3089946,0.44325072,0.2428945,0.33555388,0.2824809,0.23836441,0.30408525,0.2983931,0.3133345,0.18798058,0.34172747,0.16365036,0.3396753,0.37715542,0.13822466,0.43665475,0.14044344,,,0.28691593,0.17066547,0.44860467,0.17008068,0.29731426,0.15800083,0.4740524,0.15718092,0.30904,0.1544657,0.3726281,0.26979908,0.30680522,0.24278603,0.41624194,0.42864963,0.4168581,0.31201595,0.3475207,0.7603177,0.30042577,0.592519,0.37726915,0.45621997,0.55336535,0.3790721
133,0.16140622,0.430421,0.15105122,0.40069208,0.25902426,0.40012777,0.14980593,0.4181257,0.19350171,0.5650045,0.11520643,0.57091093,0.12107564,0.5685059,0.21873109,0.52428675,0.40540227,0.24730791,0.23166156,0.30443513,0.4312777,0.24768205,0.28264207,0.29296216,0.6449698,0.2899609,0.22763954,0.31321114,0.60021067,0.3373508,0.18704975,0.34416226,0.39238092,0.1548839,0.33654603,0.13808386,,,0.31844857,0.16651861,0.46373504,0.17042246,0.96473664,0.13786353,0.45165876,0.15757129,0.29849216,0.15618972,0.36031276,0.30086347,0.29814476,0.2453085,0.37646818,0.4325988,0.35956672,0.33708307,0.47638446,0.62056303,0.28907785,0.53208065,0.3415522,0.516803,0.5003372,0.40293697
134,0.15657519,0.41525614,0.14641175,0.3999586,0.2255347,0.42844626,0.15348096,0.40861455,0.20525205,0.5597185,0.11877444,0.55922556,0.102400534,0.5534881,0.14565776,0.53672606,0.41781902,0.24607807,0.21179843,0.30988672,0.37032458,0.24607648,0.284616,0.29361925,0.45912287,0.29233703,0.2559293,0.32872933,0.44128218,0.3312592,0.1754922,0.3362134,0.49233288,0.12510847,0.34529495,0.1359005,,,0.24337275,0.1696888,0.4317463,0.1678229,0.724591,0.13976476,0.46083677,0.17480536,0.299205,0.1553444,0.35570365,0.31348097,0.28283596,0.26067117,0.37040898,0.40311444,0.3388966,0.36320364,0.42299718,0.6063655,0.29317233,0.5804836,0.33419406,0.49535325,0.43969432,0.4127382
135,0.16990419,0.4061022,0.13689657,0.39802763,0.2373121,0.41969448,0.3291488,0.37754115,0.17495835,0.5672617,0.11969893,0.57220227,0.12213874,0.55520177,0.18411589,0.5678446,0.3555564,0.24757212,0.18864235,0.32713106,0.36259258,0.24746852,0.24424516,0.27974638,0.44478086,0.28435513,0.20237109,0.33195296,0.3906565,0.3161675,0.17600574,0.34403065,0.43840235,0.12744519,0.31694242,0.1401688,,,0.29537973,0.1776611,0.41508898,0.16726798,0.5873629,0.13923381,0.42782226,0.15390082,0.2726787,0.15465957,0.37498802,0.29616806,0.73688316,0.25420392,0.35802656,0.37341574,0.3760652,0.3852703,0.3955095,0.6299984,0.29251787,0.60718846,0.33372134,0.53451926,0.40296298,0.38778874
136,0.16224295,0.41506746,0.13587855,0.40583396,0.21811056,0.43541178,0.25856715,0.39103615,0.16006121,0.5758648,0.1267763,0.56535864,0.12020359,0.5615162,0.1636873,0.5442318,0.37743637,0.25482255,,,0.34647,0.2560269,0.2332505,0.27857092,0.36467543,0.28701052,0.25791797,0.3131882,0.32449764,0.31275067,0.16424757,0.35367343,0.43527856,0.1261212,0.3162648,0.14071718,,,0.2718988,0.17570135,0.41510618,0.17489986,0.5437371,0.13898337,0.39314613,0.15402754,0.2587801,0.1597434,0.35017136,0.30160213,0.5383237,0.22752361,0.3515927,0.40951216,0.33845043,0.34582835,0.39532822,0.64847785,0.3059839,0.57803863,0.33369985,0.54746103,0.3909179,0.4601401
137,0.16854347,0.41604784,0.12720875,0.41802427,0.21721444,0.4028084,0.22668868,0.3833737,0.14082512,0.5747479,0.108888626,0.5624435,0.09057394,0.56295335,0.16297798,0.54255706,0.35290968,0.25360042,,,0.33092368,0.24398087,0.21960887,0.28368577,0.3575818,0.29032606,0.20410632,0.34617797,0.31870762,0.32061425,0.5506139,0.3180924,0.39554092,0.12723581,0.30067772,0.14046378,,,0.2798402,0.17692277,0.42165375,0.18354498,0.49549744,0.14011143,0.43025687,0.17407489,0.2631118,0.15549713,0.33184287,0.26149198,0.5126466,0.26988357,0.3442014,0.39988652,0.33944505,0.36422887,0.38916302,0.59739095,0.28197268,0.6161153,0.32824314,0.5161099,0.36153388,0.3815797
138,,,0.13091809,0.4104091,0.19384961,0.43511364,0.21030532,0.38920268,0.1388065,0.583818,0.3264242,0.54776376,0.11504463,0.54503155,0.16437988,0.52931726,0.31675836,0.26785442,,,0.32457662,0.2485845,0.19217905,0.293914,0.3203422,0.29719856,0.19868971,0.31753746,0.26674283,0.3140817,0.4306859,0.3112142,0.40998116,0.12613282,0.28318655,0.14537098,,,0.8216474,0.15132031,0.39659277,0.19636157,0.41922942,0.14355671,0.3939906,0.15535778,0.8059958,0.14374083,0.33118555,0.31544176,0.41472346,0.23741776,0.34750143,0.37588313,0.28363204,0.3775734,0.35775828,0.64724517,0.27123982,0.6501429,0.3496793,0.5200738,0.37407613,0.43344146
139,,,0.11961318,0.41881695,0.177434,0.41683936,0.18549447,0.3954216,0.13847366,0.56753045,0.2334309,0.539222,0.08465498,0.5818396,0.12569827,0.5388316,0.3356326,0.2610628,,,0.28217438,0.2571324,0.19911817,0.2963105,0.26666135,0.2813941,0.18847196,0.31568992,0.25214362,0.31997344,0.3492963,0.30969548,0.37780836,0.12610617,0.2699956,0.13874467,,,0.56202185,0.15483287,,,0.42099285,0.14058998,0.4115017,0.15777358,0.57940906,0.14368035,0.33564627,0.325008,0.37852478,0.2398262,0.3169079,0.41277093,0.32677194,0.3560656,0.3558052,0.6833161,0.914681,0.5895291,0.3215985,0.4971249,0.34809962,0.39254516
140,,,0.11115552,0.4144572,0.18245162,0.43163976,0.1679461,0.3997876,0.16190816,0.5717923,0.2151103,0.5406439,0.10341089,0.5698495,0.13983166,0.53957784,0.31265277,0.25601554,,,0.2852371,0.24556322,0.18578403,0.30640522,0.3092518,0.289528,0.18774427,0.3344151,0.24911052,0.32425103,0.28303963,0.33097434,0.39363837,0.12940224,,,,,0.5116855,0.14938667,,,0.42815638,0.14043249,0.38329977,0.15997905,0.47565365,0.14355488,0.3185624,0.3111519,0.36756745,0.21369442,0.3472284,0.39061064,0.27759296,0.3359912,0.36587515,0.6055322,0.69449395,0.5808461,0.31559446,0.56913763,0.34488273,0.42450324
141,,,0.11287386,0.4262577,,,0.16865277,0.39946046,0.11877388,0.57072335,0.18115023,0.5312673,0.089286424,0.5445365,0.12751748,0.5305085,0.32956764,0.2594704,,,0.29148147,0.245468,0.2095453,0.28704888,0.27325848,0.2782994,0.54677093,0.3060492,0.23681578,0.32277238,0.26123467,0.33062768,0.3583436,0.12675743,,,,,0.4289028,0.14706331,,,0.35933295,0.14384215,,,0.4608636,0.14350834,0.30891007,0.31303135,0.3557013,0.23565999,0.31531033,0.47928447,0.2904972,0.34172973,0.33724907,0.6269702,0.5730621,0.6125447,0.33367798,0.55939204,0.3201393,0.46960613
142,,,0.11317208,0.4115092,,,0.14910127,0.45688727,0.13372278,0.5819639,0.17123567,0.5453704,0.105870776,0.5771686,0.1412787,0.54067,0.6909307,0.23342375,,,0.81417656,0.22529687,0.2078556,0.30347458,0.2765511,0.27829573,0.40879774,0.33230945,0.2135315,0.32687896,0.26543328,0.32491416,0.3688531,0.13073793,,,,,0.3933104,0.15379277,,,0.35187152,0.15105376,,,0.41572466,0.14421241,0.29422817,0.30851507,0.31963193,0.21996959,0.3122075,0.3987684,0.2659522,0.35590535,0.33879784,0.6327549,0.5539112,0.50901616,0.3055137,0.56672734,0.30239314,0.4147651
143,,,0.11296245,0.42651215,,,0.17164928,0.40263325,0.12559897,0.5690936,0.16009286,0.5448001,0.08417127,0.55748826,0.10604968,0.53449064,0.5404453,0.23375426,,,0.57932234,0.22572008,0.16311683,0.29000327,0.22739434,0.28843325,0.37478095,0.29775,0.22412588,0.32291672,0.2533459,0.32685307,0.33980194,0.12938693,,,,,0.34956554,0.15142842,,,0.35602924,0.14497925,,,0.378039,0.14416555,0.3031566,0.30499062,0.33254585,0.21936776,0.30322427,0.3757887,0.5945066,0.32009408,0.3207349,0.6421518,0.4859301,0.5608752,0.4996274,0.48787165,,
144,,,0.11323499,0.41333672,,,0.14668272,0.40684056,0.12475996,0.5650145,0.13867927,0.5462974,0.075368345,0.5627874,0.44969323,0.5272569,0.468819,0.24859414,,,0.52013797,0.2303723,0.17740294,0.29563993,0.26735893,0.28850347,0.2837667,0.28621328,0.2180795,0.32520914,0.25709885,0.3287288,0.33844465,0.1276446,,,,,0.35123357,0.15072948,,,0.8256725,0.13474183,,,0.3171079,0.15108454,0.29572067,0.29044768,0.30666825,0.25400805,0.3211747,0.38333818,0.46315664,0.3692256,0.33100867,0.58116955,0.49953955,0.59481,0.42219287,0.49038473,,
145,,,0.121094696,0.42588732,,,0.13533902,0.41225168,0.21916105,0.5563428,0.16385275,0.5463135,0.12284413,0.55879134,0.31878185,0.51414186,0.40829042,0.23544793,,,0.44958273,0.23088656,0.15942815,0.29552642,0.22006734,0.29173955,0.28967407,0.32337266,0.20188792,0.32281747,0.19674727,0.32965198,,,,,,,0.30731145,0.14980756,,,0.5785206,0.13616833,,,0.33465195,0.14271264,0.28784886,0.2981103,0.31239948,0.21570358,0.2940738,0.44130668,0.3776587,0.38355267,0.32326978,0.6723891,0.45453718,0.58765465,0.39858994,0.56473714,,
146,,,,,,,0.36491054,0.3750446,0.1628673,0.5773232,0.14983343,0.5364876,0.08475186,0.5551174,0.22039242,0.5143654,0.3741131,0.24089487,,,0.42554218,0.2302098,0.16744594,0.30269024,0.22050405,0.29242468,0.25251922,0.3316648,0.2158878,0.3305888,0.20062178,0.3266419,,,,,,,0.319186,0.15589425,,,0.50129944,0.13889016,,,0.33025742,0.14728387,0.29132622,0.33046275,0.27783707,0.255172,0.4940173,0.43899575,0.36780086,0.38444686,0.33042714,0.72869575,0.44403046,0.5726053,0.39923885,0.4974589,,
147,,,,,,,0.29944792,0.37836215,0.14701019,0.5594593,0.1468248,0.54056346,0.08653297,0.5815624,0.25646368,0.5090633,0.35756844,0.23932584,,,0.43777665,0.23540689,,,0.20795092,0.28988153,0.25839472,0.29516813,0.6555148,0.32578483,0.20599706,0.33179426,,,,,,,0.2705912,0.15237658,,,0.5145092,0.13203652,,,0.29098883,0.14529388,0.2916112,0.3283178,0.27593037,0.22825323,0.41487968,0.41846958,0.31692132,0.3014273,0.32018977,0.6746843,0.41258484,0.57412475,0.36168107,0.5269252,,
148,,,,,,,0.24884145,0.37670317,0.14624467,0.5653173,0.12881835,0.57446694,0.075109,0.551618,0.18469527,0.51587945,0.29985133,0.24140792,,,0.39689395,0.23248418,,,0.2170712,0.29645944,0.22884297,0.30359873,0.4737536,0.3153966,0.20172903,0.33201152,,,,,,,0.27966064,0.15664682,,,0.40853527,0.13787176,,,0.2785467,0.15440662,,,0.2675283,0.2413709,0.35673913,0.3884024,0.31705618,0.37256545,0.33985186,0.6876403,0.41914254,0.58756596,0.35358697,0.4954693,,
149,,,,,,,0.21973863,0.3823921,0.120085545,0.5642913,0.16053498,0.5384609,0.06511631,0.57377785,0.19477439,0.51986593,0.32380483,0.23999733,,,0.32208356,0.23344181,,,0.19411448,0.27883172,0.2135715,0.36037627,0.395198,0.31098303,0.17758922,0.33515054,,,,,,,0.27570537,0.15840964,,,0.375076,0.135286,,,0.29865277,0.151955,,,0.27224967,0.26535633,0.36752564,0.3855048,0.30354318,0.3542435,0.29562342,0.72623116,0.39993283,0.59494364,0.36119774,0.5617816,,
150,,,,,,,0.17754619,0.38886455,0.1287989,0.5652865,0.13376717,0.5476399,0.08740859,0.5749619,0.20898275,0.52478826,0.3292824,0.24409847,,,0.3160311,0.24061786,,,0.21742833,0.2891012,0.20251326,0.33338732,0.309042,0.31404945,,,,,,,,,0.24712247,0.15533724,,,0.3852988,0.13493589,,,0.26756522,0.14468643,,,0.2530707,0.24038848,0.34060502,0.43699571,0.26856574,0.35843098,0.31834748,0.788743,0.38427675,0.5920646,0.33771795,0.50062317,,
151,,,,,,,0.17161861,0.4005585,0.11150388,0.57097244,0.112635374,0.55310994,0.07427964,0.56150514,0.15574639,0.5124302,0.28285143,0.23997729,,,0.31076258,0.23296653,,,0.18787648,0.29379556,0.20123418,0.2984179,0.30944058,0.31848437,,,,,,,,,0.2491263,0.15606461,,,0.35362348,0.13154139,,,0.26974094,0.14915463,,,0.7383098,0.23944385,0.3257835,0.40502417,0.27084017,0.3439328,0.3047776,0.73824346,0.3640667,0.5782492,0.33935168,0.4911402,,
152,,,,,,,0.1737914,0.40004236,0.110049985,0.5580246,0.22030197,0.53912234,0.36085212,0.5439105,0.15566152,0.52718765,0.27831262,0.24579133,,,0.34646258,0.23414779,,,0.20432685,0.2972262,0.19377236,0.31052715,0.25709954,0.322805,,,,,,,,,0.7162501,0.1437192,,,0.3649067,0.13170196,,,0.256317,0.14798178,,,0.55942404,0.24155642,0.33328518,0.37260103,0.25863937,0.32482424,0.29528266,0.87528616,0.35590446,0.6008097,0.33883837,0.5274277,,
153,,,,,,,0.18220532,0.39479825,0.1183471,0.5843205,0.18732432,0.5454428,0.23218091,0.54793787,0.15423632,0.5068893,,,,,,,,,0.48091468,0.28499088,0.17772181,0.31450275,0.2842212,0.32682806,,,,,,,,,0.46667787,0.14867939,,,0.33330977,0.13431858,,,0.23307823,0.1448953,,,0.4740365,0.25752056,0.31563607,0.44955844,0.25343883,0.3518673,0.29361305,0.6898633,0.6714853,0.64783823,0.32504937,0.5565433,,
154,,,,,,,0.16512819,0.39459127,0.10944987,0.56632483,0.19217291,0.53459084,0.18700361,0.54790443,0.17137626,0.52257097,,,,,,,,,0.3811763,0.28811038,0.16581628,0.31460148,0.23127565,0.31477827,,,,,,,,,0.41096812,0.14471492,,,0.33132315,0.13732076,,,0.24680641,0.14999138,,,0.4305917,0.21136923,0.31150794,0.40638214,0.24713013,0.34784722,0.26387993,0.710168,0.5289605,0.7005617,0.5199183,0.45056912,,
155,,,,,,,0.13009825,0.38820374,0.12814267,0.55856466,0.14582592,0.5434532,0.13545728,0.5554206,0.15919496,0.51452273,,,,,,,,,0.30802724,0.27193707,,,0.2345194,0.3260221,,,,,,,,,0.36313474,0.14321075,,,0.2851386,0.13691612,,,0.23254754,0.14848307,,,0.40502155,0.22651243,0.31477797,0.39055803,0.22890374,0.33686948,,,0.47834575,0.54350215,0.41068903,0.50787663,,
156,,,,,,,0.16994284,0.39548934,0.2449276,0.57044923,0.14174871,0.5453278,0.16874139,0.5518454,0.14240786,0.5100268,,,,,,,,,0.29929253,0.27033076,,,0.22984377,0.32801342,,,,,,,,,0.3210721,0.14233822,,,0.31961718,0.13526087,,,0.880134,0.14244658,,,0.35704774,0.24526522,0.29272795,0.4322494,0.22272548,0.37621084,,,0.4613395,0.5587372,0.38270947,0.53383803,,
157,,,,,,,,,0.19766259,0.5552269,0.16322997,0.5372704,0.11965813,0.5579467,0.14100794,0.50957316,,,,,,,,,0.25687638,0.28378037,,,0.21096404,0.31726655,,,,,,,,,0.29754025,0.14625277,,,0.3004917,0.13434064,,,0.5905714,0.13451305,,,0.35654566,0.22621478,0.30091035,0.39035973,0.2264863,0.37221017,,,0.43182856,0.60320026,0.35391253,0.47969866,,
158,,,,,,,,,0.14330626,0.55463207,0.13932554,0.5405658,0.13982347,0.573224,0.14285846,0.52855647,,,,,,,,,0.255426,0.2800533,,,0.21051362,0.32577372,,,,,,,,,0.29019615,0.14389147,,,0.2844144,0.14175677,,,0.46983424,0.13926762,,,0.31269303,0.26940852,0.29872587,0.41892546,,,,,0.39730442,0.52937436,0.33574766,0.44059944,,
159,,,,,,,,,0.14784162,0.56260407,0.13627255,0.5397962,0.11933663,0.55714095,0.15633541,0.5207272,,,,,,,,,0.24536769,0.27978313,,,0.18466139,0.32104746,,,,,,,,,0.27649093,0.14867052,,,0.27554324,0.14032313,,,0.40553236,0.13884342,,,0.29791433,0.23728824,0.30155954,0.4186794,,,,,0.38242477,0.6466155,0.3317971,0.56943065,,
160,,,,,,,,,0.13320975,0.5733272,0.13924891,0.53860855,0.13473631,0.5479662,0.12374319,0.5222519,,,,,,,,,0.21829212,0.2765377,,,0.61684257,0.31360856,,,,,,,,,0.25562283,0.1446765,,,0.29254842,0.14186563,,,0.37678376,0.13721824,,,0.30131862,0.25149193,0.2635918,0.42633185,,,,,0.3693406,0.657906,0.34651992,0.5170663,,
161,,,,,,,,,0.1035041,0.555664,0.1331656,0.5333145,0.09437102,0.56270367,0.17311746,0.5185478,,,,,,,,,0.21252847,0.2716479,,,0.3966584,0.32310846,,,,,,,,,0.245281,0.14649361,,,0.24407336,0.1344455,,,0.33515057,0.13881277,,,0.30717066,0.2506863,0.28017184,0.36744547,,,,,0.36728764,0.59073776,0.34182185,0.49167025,,
162,,,,,,,,,0.09144581,0.56876844,0.12712586,0.5367945,0.15769187,0.5753344,0.101210356,0.5206022,,,,,,,,,0.21739133,0.28343835,,,0.3577169,0.32049975,,,,,,,,,0.26595777,0.14487535,,,,,,,0.3298835,0.1409716,,,0.2765282,0.26064473,0.26996788,0.4258473,,,,,0.36251673,0.65020174,0.31607702,0.5241868,,
