,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,random spatio-temporal X_st rnd d_c train,random spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,random spatio-temporal X_st min d_c train,random spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,random spatio-temporal X_st max d_c train,random spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,random spatio-temporal X_st avg d_c train,random spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","random spatio-temporal X_(t,s) rnd d_c train","random spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","random spatio-temporal X_(t,s) min d_c train","random spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","random spatio-temporal X_(t,s) max d_c train","random spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","random spatio-temporal X_(t,s) avg d_c train","random spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","random spatio-temporal Y_hat_(t,s) rnd d_c train","random spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","random spatio-temporal Y_hat_(t,s) min d_c train","random spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","random spatio-temporal Y_hat_(t,s) max d_c train","random spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","random spatio-temporal Y_hat_(t,s) avg d_c train","random spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","random spatio-temporal Y_(t,s) rnd d_c train","random spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","random spatio-temporal Y_(t,s) min d_c train","random spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","random spatio-temporal Y_(t,s) max d_c train","random spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val","random spatio-temporal Y_(t,s) avg d_c train","random spatio-temporal Y_(t,s) avg d_c val"
82,0.45688236,0.43004864,0.41413644,0.4230372,0.36774626,0.48756224,0.33854148,0.44970423,0.45725378,0.6774795,0.47148156,0.5224105,0.72950184,0.79407,0.2873674,0.65347886,0.5273604,0.38114724,0.3186765,0.42262256,0.53065723,0.38867742,0.30444807,0.42928013,0.43845627,0.42980257,0.32664552,0.45708716,0.55171424,0.43304858,0.36646432,0.43978396,1.0291536,0.29601192,0.4666044,0.3365771,0.66139936,0.28434452,0.72598946,0.2863638,0.5847499,0.28227332,0.64639515,0.25527433,1.1039889,0.2608841,0.5429733,0.26015964,0.6987799,0.39215055,0.75901294,0.30241087,0.7900525,0.39766598,0.38017902,0.4176176,0.6840934,0.9416928,0.64748144,0.7982949,0.99571705,0.71703446,0.45278615,0.71128553
83,0.42913985,0.43603212,0.38225067,0.44110247,0.36096954,0.49977976,0.325606,0.45950145,0.46031162,0.59553695,0.4541847,0.5127386,0.59558874,0.8511576,0.7333726,0.4933148,0.49594933,0.3964892,0.30487335,0.42926827,0.5051381,0.40259767,0.7226867,0.40738037,0.4093553,0.44499916,0.3127894,0.44592494,0.49606073,0.42240545,0.34263858,0.44187632,0.92135704,0.2634295,0.4489989,0.3018015,0.64578265,0.27177915,0.67118686,0.28289708,1.1117368,0.2544324,0.59522396,0.2657411,0.9905723,0.2719779,0.5164498,0.26154634,0.6608958,0.38783726,0.69806087,0.29765382,0.73517054,0.41678235,0.37583634,0.4803021,0.649238,1.1872272,0.6211423,0.9445541,0.8510163,0.72246975,0.44192427,0.6800157
84,0.4023393,0.4390254,0.35720843,0.44872716,0.35316175,0.4568193,0.29949433,0.4620226,0.42658448,0.6380518,0.40027255,0.5626008,0.55093694,0.7797952,0.5577298,0.51413447,0.46287784,0.4005791,0.2890033,0.41530553,0.48475394,0.39123762,0.5686827,0.39196563,0.39796734,0.422728,0.29505694,0.45401922,0.4475273,0.41489843,0.32414216,0.4560968,0.8397107,0.26317704,0.43109444,0.29463977,0.6193213,0.2920637,0.61269736,0.2713517,0.9172314,0.25247002,0.5698478,0.26666886,0.8970536,0.2687081,0.49026436,0.2646962,0.6509723,0.38749257,0.6509003,0.34085262,0.68058014,0.43894258,1.0218961,0.41465858,0.62533724,0.94473565,0.5924614,0.85564864,0.7852737,0.81362706,1.099264,0.63018906
85,0.40215573,0.44455197,0.34705737,0.44561464,0.34189042,0.46458673,0.29568097,0.47719455,0.42339864,0.67300737,0.3810538,0.5354461,0.49881047,0.6891581,0.47300357,0.5185125,0.44879293,0.4041931,0.7241533,0.3901461,0.45165673,0.3888269,0.5067523,0.38984522,0.36947605,0.43783683,0.2790935,0.47514874,0.42314488,0.43141633,0.31591848,0.44470415,0.7768073,0.27472633,1.0311718,0.26603794,1.1810635,0.23697196,0.5771077,0.2727136,0.81171656,0.24752402,0.54444575,0.2638712,0.8489912,0.27782974,0.49036813,0.2656801,0.6230396,0.37270883,0.6119358,0.32076058,0.63861907,0.4220655,0.80949265,0.39684618,0.61969113,0.89430374,0.57207155,0.8417897,0.7306493,0.70209867,0.8978333,0.57908887
86,0.40752688,0.45462823,0.3319856,0.4425277,0.5874645,0.4383228,0.2927686,0.4629846,0.40118325,0.65048194,0.37423176,0.5259507,0.46826807,0.8324624,0.44711694,0.6109427,0.4211022,0.40549746,0.57341546,0.38874552,0.4376035,0.38550097,0.45262623,0.4024864,0.34777972,0.4342358,0.7275787,0.4076388,0.40042275,0.42636532,0.2954985,0.46499127,0.7339887,0.27281708,0.80743086,0.3205383,0.9842823,0.23372033,0.5400811,0.2780398,0.74897295,0.25750408,0.52759165,0.26617637,0.789735,0.26696435,0.45533386,0.2750472,0.6026794,0.38120535,0.5851837,0.30231223,0.61208296,0.40745705,0.73632914,0.4153266,0.57613325,0.9988537,0.55506057,0.7714335,0.69385606,0.63863295,0.8014009,0.56073177
87,0.37716293,0.45189813,0.3249204,0.44084612,0.49725604,0.43732736,0.6490947,0.44070435,0.38485023,0.6262882,0.34528795,0.5285725,0.46614537,0.7898328,0.40402892,0.5089947,0.40304118,0.3999277,0.5184592,0.3867017,0.41166064,0.3931993,0.41359785,0.41068023,0.34887332,0.42983598,0.5522597,0.42178532,0.36324954,0.42505682,0.26912883,0.46477228,0.69797814,0.27850917,0.7011906,0.26110998,0.8753893,0.25298303,0.5165009,0.277791,0.7047993,0.2515521,0.4931091,0.26914153,0.74629605,0.2729896,0.99490327,0.24623752,0.5823073,0.39399418,0.5573508,0.28291178,0.5709933,0.45209453,0.6606301,0.39551663,0.56939626,1.0088178,0.53003085,0.74294555,0.65581584,0.7650448,0.74446684,0.5219192
88,0.37866977,0.4685426,0.3114076,0.44183195,0.44974992,0.4331179,0.5258172,0.42176497,0.38075194,0.6665579,0.34796247,0.50407016,0.43324268,0.8625444,0.3895674,0.6628046,0.37913767,0.4031131,0.44965848,0.38602763,0.40337518,0.38449943,0.38758618,0.3993523,0.3121297,0.43124345,0.4969859,0.40526664,0.35237488,0.4174084,0.259961,0.4642929,0.65778875,0.27068013,0.6336524,0.26432297,0.82983583,0.23626605,0.48830542,0.2817472,0.67038697,0.257061,0.47245547,0.2807501,0.7198613,0.27163056,0.7994545,0.2403679,1.0887767,0.31535307,0.52113724,0.31571457,0.5504713,0.46007544,0.6098252,0.399974,0.5512311,0.967195,1.0165353,0.72084147,0.6239765,0.6617359,0.6840365,0.6373452
89,0.3641339,0.4720796,0.29063958,0.44497237,0.42831746,0.43838754,0.4445448,0.44006243,0.7207536,0.59963006,0.32475838,0.4969167,0.40817666,0.7687127,0.3656387,0.6392593,0.36506978,0.41082245,0.4172112,0.39756942,0.3938006,0.3988068,0.36078066,0.40096158,0.30963638,0.45781732,0.43896362,0.4276988,0.32579976,0.43239066,0.6359697,0.43931293,0.63007486,0.26978254,0.5774091,0.27576986,0.76954675,0.2357821,0.46495974,0.28208798,0.6230489,0.25562537,0.454221,0.27246827,0.6783231,0.27491492,0.7088626,0.2371116,0.91380256,0.34456176,0.5010439,0.31313083,0.5409958,0.47504377,0.5762511,0.43376872,0.5280493,0.84070843,0.8323798,0.7092896,0.6096184,0.7319768,0.6581382,0.6338089
90,0.60333353,0.4126988,0.29566833,0.45499957,0.40048042,0.43268543,0.4198106,0.4456462,0.5792576,0.5851346,0.31412804,0.5486247,0.4023448,0.81186867,0.35582098,0.5550884,0.9017412,0.35791805,0.37969863,0.38213027,0.8942814,0.37009764,0.34618402,0.39906558,0.2967656,0.44499213,0.42128435,0.42940062,0.31931758,0.45490074,0.50023407,0.44681418,0.60295045,0.28116974,0.53635144,0.26830572,0.72687525,0.2410236,0.45140028,0.28812322,0.5984562,0.26509082,0.43523934,0.26661617,0.6490744,0.282021,0.63484764,0.24259235,0.81432056,0.31932956,0.47465974,0.31143585,0.5244227,0.4204054,0.5486844,0.4210995,0.5161149,0.98215806,0.755527,0.76826936,0.5887305,0.8348406,0.61270183,0.6413448
91,0.4966268,0.42275888,0.62390745,0.4155637,0.38859278,0.4251987,0.3906117,0.44126496,0.52977526,0.5891151,0.63374215,0.49745253,0.40115032,0.92090094,0.33681852,0.5993023,0.74282205,0.35956207,0.36744186,0.40252325,0.7038743,0.36306927,0.32236892,0.41685995,0.28034547,0.44479036,0.38705492,0.4368763,0.2979215,0.45882243,0.42512763,0.41487437,0.5819477,0.27969092,0.5011413,0.2684085,0.67936724,0.24476783,0.4228923,0.29863092,0.57335216,0.25840136,1.039342,0.24152051,0.6201719,0.28470874,0.586251,0.23301862,0.7637944,0.3445252,0.46473154,0.29676485,0.4920083,0.42705032,0.5150026,0.40602663,0.50256467,0.99299544,0.69033283,0.79551834,0.5560937,0.7755429,0.58303803,0.61937195
92,0.4633596,0.40973794,0.4851813,0.42858607,0.3781652,0.4304296,0.36715958,0.42921212,0.4856319,0.60745484,0.5054788,0.4802233,0.39169928,0.84040004,0.32880747,0.55306876,0.6647517,0.3534904,0.34392953,0.40330353,0.61661524,0.35915765,0.30446815,0.40639898,0.71176434,0.41807956,0.36138037,0.44127214,0.29922527,0.45161706,0.3846749,0.4248323,1.1948938,0.2464497,0.4673979,0.2723799,0.6534786,0.2440723,1.0024053,0.2524863,0.54883844,0.2617996,0.8316606,0.24140535,0.6039828,0.27761486,0.5538726,0.24338569,0.7231921,0.32235903,0.433015,0.32252136,0.48304898,0.4678967,0.504227,0.43333614,0.865669,0.908249,0.6423353,0.67081827,0.5423726,0.82649106,0.56636626,0.5971481
93,0.42795312,0.41054383,0.42507696,0.40832242,0.35695952,0.43471503,0.35030994,0.4315184,0.47792023,0.58936334,0.43841946,0.54475826,0.37043527,0.803336,0.31115225,0.58283037,0.59824836,0.3740505,0.3290663,0.3928808,0.5615857,0.36221096,0.29921913,0.41265693,0.5670943,0.40702268,0.35019997,0.4255335,0.28292415,0.4470441,0.34973434,0.43300903,0.96102923,0.26127735,0.45726353,0.27435088,0.62170964,0.24119477,0.8092286,0.24786702,0.5359266,0.25780484,0.70523053,0.24417004,1.171437,0.2545707,0.52770066,0.24344301,0.6840118,0.3352433,0.4330423,0.36903492,0.8814574,0.418594,0.4735263,0.4368324,0.7332508,0.8280394,0.6162721,0.78790563,0.5198244,0.7459104,0.5369268,0.6260219
94,0.40015125,0.44146156,0.37325394,0.41113767,0.35009053,0.4495682,0.31708175,0.44606903,0.45404866,0.64358354,0.40231273,0.48616967,0.3583019,0.81312287,0.66039413,0.48596728,0.5461364,0.3780922,0.30478537,0.40182737,0.5241259,0.38619915,0.2800881,0.40855598,0.5079529,0.41541797,0.3281506,0.4477722,0.26826906,0.43595004,0.32478452,0.4408138,0.8613547,0.24575055,0.42590284,0.2779382,0.5978248,0.25680676,0.699008,0.2470598,0.5052879,0.26631835,0.65478796,0.2395046,0.9644976,0.25174809,0.5007945,0.252928,0.65168285,0.30811206,0.4072122,0.34886095,0.73100656,0.39709023,0.45354828,0.45178935,0.6694621,0.9781596,0.5787328,0.7663383,0.50710875,0.7050006,0.51126343,0.6783513
95,0.37793174,0.4220331,0.3583897,0.4219194,0.33211625,0.44433,0.3118245,0.4376614,0.43487006,0.6472063,0.38752514,0.51926476,0.36549312,0.8808937,0.52977395,0.5175614,0.51996106,0.3662945,0.29511178,0.3954866,0.48598891,0.3781025,0.28168964,0.41889268,0.46427336,0.41732392,0.31276032,0.4404028,0.7283446,0.3972059,0.3013159,0.43837366,0.7871717,0.26785898,0.40309486,0.27609006,0.5715073,0.25317806,0.6373027,0.24985093,0.49384686,0.27050155,0.60419667,0.24046677,0.8626482,0.24679825,0.46253088,0.26042563,0.6197896,0.32408875,0.4033581,0.32162887,0.65706414,0.42764854,0.43390566,0.4229391,0.6397935,0.94553006,0.5605429,0.7896215,0.49423003,0.7516342,0.4961427,0.6693884
96,0.37430498,0.440447,0.32458118,0.42704928,0.32496402,0.45413706,0.29340822,0.43876964,0.41394928,0.594373,0.35024095,0.5389793,0.56201863,0.76437306,0.4465535,0.52586126,0.4769559,0.37131697,0.28463325,0.42002398,0.45071658,0.373129,0.7164691,0.36753705,0.43094084,0.41576543,0.29766193,0.4433433,0.5579582,0.39614573,0.28221682,0.4575115,0.73397213,0.28479132,0.38194957,0.27801737,0.5475408,0.25171977,0.58241326,0.25289378,1.0155691,0.25250465,0.5613967,0.24427666,0.7998816,0.24809346,0.44568303,0.24944107,0.5943032,0.3419962,0.3831139,0.31674555,0.61276,0.41044366,0.4175991,0.45913175,0.58825356,0.99758524,0.5380483,0.76239544,0.48387486,0.85203606,0.4758039,0.5936642
97,0.35812953,0.45804954,0.32232246,0.42297393,0.31722087,0.45273948,0.28663027,0.45301569,0.40610066,0.61619896,0.33816987,0.55006415,0.4726169,0.78671825,0.40783444,0.6242085,0.46322617,0.3714014,0.26363146,0.41210723,0.4311292,0.36828643,0.5563018,0.36429495,0.39556307,0.41413182,0.29135832,0.45298177,0.5001041,0.40337774,0.27275315,0.454542,0.6860355,0.26905322,0.38316327,0.30799913,1.1080147,0.2376064,0.5492164,0.25738522,0.82223725,0.25283232,0.5356337,0.2448854,0.74206245,0.2546284,0.42172348,0.24275549,0.57154125,0.3200311,0.36951396,0.32447144,0.5773087,0.4163358,0.40078056,0.42011154,0.5660995,0.958111,0.51144123,0.68334347,0.90135384,0.7434059,0.45986238,0.6486665
98,0.33748075,0.44365686,0.3066659,0.42457327,0.31163856,0.45470223,0.278816,0.44948065,0.3990277,0.6059755,0.32714447,0.523544,0.42778987,0.83568215,0.38876873,0.53118813,0.4302647,0.38028455,0.26142398,0.4178725,0.40480053,0.37339112,0.48195538,0.35980213,0.37389943,0.41696623,0.27558097,0.44944736,0.4375114,0.4214304,0.2527101,0.4444966,0.65970457,0.25916535,0.92711186,0.24265356,0.9154192,0.21595435,0.515526,0.2551284,0.7293524,0.24520887,0.49819443,0.25210568,0.69766706,0.26320833,0.40948078,0.25596875,0.5469977,0.32694536,1.0026443,0.2962911,0.5473983,0.3907256,0.96253705,0.3870031,0.5425929,0.8513047,0.4924047,0.7687805,0.7424563,0.7300966,1.0205108,0.59042865
99,0.32867008,0.43217948,0.2797351,0.4475412,0.2990523,0.46398985,0.6155365,0.4083668,0.37873012,0.6358224,0.30963913,0.51486576,0.40655634,0.77557534,0.35185584,0.53353304,0.4162689,0.39735597,0.247108,0.41287228,0.38603935,0.39524478,0.4433679,0.3729185,0.356421,0.41309184,0.60995066,0.40844753,0.41728067,0.40697464,0.24197564,0.4442163,0.6239881,0.27877617,0.7445315,0.24605504,0.80767196,0.21343711,0.4903554,0.2554989,0.6653582,0.2456543,0.48276177,0.24839641,0.67103046,0.2744867,0.39160022,0.25311407,0.5229998,0.34804577,0.81640905,0.30451256,0.51947194,0.42068702,0.7514178,0.46213734,0.5233661,1.0174705,0.47236603,0.77258503,0.67079246,0.80100435,0.825366,0.6244849
100,0.33032465,0.44399977,0.29063466,0.44091654,0.30131352,0.46839514,0.48067293,0.42421073,0.38033783,0.63421,0.3019073,0.536149,0.37985018,0.8179596,0.3461485,0.54814965,0.38901532,0.38291606,0.24190359,0.40270743,0.36836654,0.37211213,0.4071843,0.3794988,0.34514803,0.418629,0.47240123,0.43159956,0.38617072,0.4238247,0.2292966,0.46722317,0.60822684,0.2602294,0.6411521,0.24454615,0.74672115,0.21745272,0.4584868,0.2718176,0.6098376,0.24775526,0.46511567,0.25873816,0.62888736,0.25171715,0.37988126,0.2486925,0.51705116,0.33591998,0.710667,0.27919832,0.50741714,0.40811354,0.66458386,0.40070683,0.5011476,0.96955013,0.4606384,0.77267206,0.62678117,0.7323481,0.7477199,0.6029124
101,0.31170797,0.45459768,0.2737913,0.45115072,0.2847199,0.45754263,0.41455027,0.4118975,0.59168065,0.5694049,0.28795174,0.5489348,0.36445025,0.81750244,0.33438286,0.54473394,0.37571976,0.3768193,0.66307944,0.3835717,0.35976937,0.37714714,0.37236273,0.36919597,0.31847173,0.4235054,0.4072913,0.4192296,0.35755524,0.40646037,0.21797697,0.48084044,0.56627315,0.25803578,0.59205425,0.24436682,0.6933944,0.22178708,0.43844235,0.26044858,0.5854456,0.24678071,0.43230328,0.255193,0.6037514,0.262291,0.360122,0.26612464,0.49664414,0.32806635,0.6392452,0.28861383,0.47943553,0.43139523,0.622971,0.37138942,0.4772172,0.8153461,0.44764364,0.67610437,0.588202,0.81483006,0.6771349,0.5245183
102,0.30277243,0.4551033,0.26319957,0.45626768,0.6004546,0.4244099,0.39042726,0.4108684,0.50376135,0.6998919,0.2867991,0.51144546,0.3547786,0.761747,0.29715207,0.5057285,0.3752965,0.38467303,0.51310563,0.37500024,0.33295545,0.39329395,0.34731135,0.37674707,0.30514264,0.42763543,0.37518102,0.41626722,0.33796573,0.45954496,0.6527209,0.39617994,0.54563326,0.25918713,0.5351047,0.298489,0.6633757,0.22101158,0.4304307,0.26409873,0.5571753,0.25953063,0.40931493,0.25376698,0.57335186,0.25934678,0.97977376,0.22639807,0.4811741,0.35814202,0.59882176,0.29283363,0.46701488,0.412005,0.56812024,0.38382462,0.47504255,0.9680027,0.42548215,0.76123583,0.5604893,0.68026197,0.6365588,0.64118916
103,0.5569599,0.4139753,0.24474736,0.44232285,0.49107817,0.42888498,0.36160418,0.41719607,0.4507132,0.60523033,0.6602818,0.46793097,0.33368763,0.73884386,0.29925656,0.5870453,0.94013745,0.3413959,0.44391683,0.3721737,0.91061515,0.33146465,0.32739452,0.3757592,0.30114505,0.4282928,0.34629822,0.42604747,0.328553,0.45911628,0.47709545,0.407934,0.52514535,0.25878957,0.50278074,0.24574041,0.61738944,0.23694453,0.39410377,0.2681623,0.5216044,0.25667936,0.41311583,0.256815,0.5517316,0.27561897,0.7974924,0.22054978,0.4598928,0.33805826,0.55463916,0.3101426,0.45239815,0.43917823,0.54005337,0.3946961,0.44739518,0.9377481,0.91720265,0.6806427,0.521266,0.7543786,0.59366506,0.5941985
104,0.4582046,0.39776596,0.6171084,0.41062444,0.43218124,0.42122233,0.32805452,0.42404994,0.41334707,0.63619304,0.5287243,0.5033518,0.32920033,0.8268419,0.28854942,0.4962765,0.7523914,0.34154874,0.3976083,0.39049506,0.7144538,0.32936597,0.3001605,0.37612608,0.60276383,0.3937838,0.31559882,0.42187828,0.31109524,0.432091,0.41891548,0.4003905,0.5064049,0.27191785,0.4713566,0.25111905,0.5817611,0.22843018,0.39254928,0.26983547,0.49787983,0.252937,0.3798372,0.26245803,0.53337044,0.2658183,0.67034614,0.22690538,0.4532348,0.35752392,0.53039134,0.29299936,0.44161806,0.41381294,0.50825626,0.39310184,0.443427,0.99223447,0.75365055,0.6452522,0.5062495,0.7161675,0.56925654,0.604013
105,0.4273771,0.40498328,0.46965286,0.40659544,0.4133877,0.5036195,0.30974764,0.42209104,0.4006787,0.6263795,0.4507874,0.5004864,0.3296534,0.7931443,0.61569047,0.49164566,0.65398324,0.33480304,0.36698687,0.39341372,0.60655695,0.35241535,0.29643214,0.3996673,0.48076418,0.38775083,0.29792926,0.42589313,0.28993452,0.4589543,0.3618913,0.44900832,1.071382,0.22406642,0.4402571,0.24685453,0.5590799,0.2295396,0.964241,0.23747703,0.47966388,0.2569687,0.95448655,0.24625602,0.50445443,0.2775818,0.59872997,0.2273875,1.0118597,0.29125354,0.49807033,0.30416793,0.41981494,0.40427783,0.48036435,0.42787084,0.42043647,1.14828,0.6893371,0.69680166,0.4828494,0.79319805,0.53461486,0.6570535
106,0.37342784,0.41227162,0.4021133,0.40940452,0.38219815,0.4730788,0.29760313,0.4360507,0.41202453,0.6375813,0.41453964,0.49924856,0.31426677,0.73809373,0.47894567,0.5179897,0.58467084,0.35197577,0.3394419,0.39042518,0.54660094,0.33758932,0.27121913,0.39277226,0.41935623,0.40466,0.28953746,0.42859486,0.27926737,0.41729543,0.34081003,0.41147187,0.86642027,0.22189158,0.4160454,0.24952008,0.5357854,0.23914039,0.7317363,0.23890607,0.45216197,0.25735715,0.7262741,0.23406395,1.133375,0.2273657,0.54919267,0.22926526,0.83565503,0.30538416,0.47888044,0.29887974,0.40979165,0.42829177,0.46169147,0.37977108,0.41874665,0.9644772,0.6257253,0.67274404,0.47023058,0.7376772,0.51967007,0.61554563
107,0.37168446,0.42599735,0.37206146,0.41385454,0.37191236,0.43958688,0.29318795,0.4299338,0.37364087,0.6585314,0.4052225,0.49183595,0.31525388,0.7754732,0.41013065,0.49024695,0.54383606,0.33492202,0.31857505,0.39729983,0.5051124,0.33442438,0.2737968,0.392858,0.37544918,0.4038039,0.26870716,0.42448315,0.63441944,0.3971619,0.30825987,0.43861884,0.7846779,0.22190168,0.39436194,0.25259784,0.5157396,0.2301353,0.6421683,0.24014333,0.44683143,0.27640885,0.6328653,0.24738756,0.8992644,0.22701234,0.52877235,0.23285812,0.731481,0.29910585,0.4525783,0.28849325,0.40740573,0.43824083,0.43945202,0.44294012,0.40545198,0.9298294,0.5897858,0.89716977,0.4573523,0.7606691,0.48695463,0.6405592
108,0.3611239,0.42238343,0.34101537,0.41829893,0.36012843,0.45345482,0.2778883,0.43204904,0.36232454,0.65935975,0.35690898,0.5095592,0.28754935,0.8346625,0.37829384,0.5171123,0.50217235,0.34187746,0.2969281,0.39864933,0.47507516,0.3388483,0.24390543,0.40151304,0.3524403,0.4001909,0.25847116,0.4335347,0.50086504,0.38272983,0.291518,0.41045433,0.7046698,0.22881216,0.38967642,0.25304824,0.5003434,0.23200719,0.58702695,0.23569493,0.43266338,0.26858675,0.56702,0.23821779,0.8050621,0.23119913,0.4796872,0.23341446,0.6889887,0.30986592,0.43343168,0.29103,0.3838563,0.4144714,0.42141804,0.4366,0.39691648,1.1248572,0.5521822,0.714514,0.44096556,0.6986042,0.47466528,0.6683297
109,0.34147474,0.43141127,0.32060015,0.4143814,0.3387517,0.46477377,0.26835674,0.44173005,0.35651922,0.6533756,0.3559128,0.49353695,0.30060866,0.7443172,0.35557622,0.5026614,0.47190925,0.34544665,0.28666234,0.41294652,0.42962223,0.3493266,0.7089265,0.34808108,0.32457784,0.42749026,0.2454681,0.4405155,0.43059674,0.4033649,0.27687794,0.42536822,0.6550906,0.22972639,0.9013996,0.22379406,0.47702995,0.23962572,0.5303058,0.24369934,0.9474184,0.22973463,0.5173964,0.24046257,0.7362768,0.22974768,0.46185866,0.23653574,0.62905484,0.32405692,0.4175431,0.3109464,0.8232375,0.42460993,0.4021547,0.40656903,0.3860195,0.94414926,0.5218166,0.7810694,0.42805913,0.8432297,0.46006298,0.62239456
110,0.3316308,0.42308426,0.3138796,0.42318162,0.31765106,0.46439704,0.6279183,0.41914356,0.33947212,0.67741746,0.33765513,0.50117505,0.2863694,0.7910585,0.32939196,0.5112823,0.4353583,0.3581932,0.27208635,0.39962423,0.4254906,0.33870098,0.55143833,0.35887992,0.31116384,0.42208573,0.6227955,0.38716283,0.39248604,0.41984224,0.26226828,0.4350713,0.6078331,0.22499038,0.70568717,0.23414905,0.98574543,0.20036794,0.4976657,0.24183652,0.7480621,0.22594139,0.4792774,0.24032833,0.6847695,0.22401868,0.4320467,0.2395662,0.59611404,0.30996165,0.40192607,0.294799,0.67960227,0.37694815,0.3892328,0.40881667,0.37401083,0.9634024,0.5054164,0.68917346,0.41857842,0.7771484,0.44008306,0.62267697
111,0.3160742,0.4309659,0.29398623,0.43023837,0.31973505,0.44867688,0.46685228,0.3960352,0.32610387,0.6275204,0.3320656,0.5186863,0.27331328,0.7870087,0.31077623,0.4974109,0.41054788,0.3513962,0.2567194,0.43725434,0.3887913,0.34929273,0.4542143,0.36673024,0.29579154,0.41608047,0.4789907,0.40390837,0.36649233,0.42280376,0.25399762,0.4303778,0.58670205,0.22933997,0.60311043,0.23099813,0.8130222,0.20043807,0.46190745,0.24743903,0.65154815,0.22936665,0.44909203,0.23820981,0.64039576,0.23108041,0.40645218,0.23357598,0.561404,0.3083984,0.9653107,0.2622742,0.58607703,0.39230642,0.37191394,0.40416718,0.36143032,1.0931281,0.4780076,0.74692047,0.40321228,0.9623933,0.42637,0.67365015
112,0.3070946,0.43326753,0.27931345,0.4260171,0.30662966,0.4551343,0.4084332,0.42557925,0.575442,0.73638725,0.29707438,0.4968411,0.26500696,0.7729888,0.30089208,0.4855414,0.39141807,0.35942373,0.24574038,0.40931278,0.37117583,0.35272363,0.41529492,0.35814905,0.27958933,0.4181672,0.4110794,0.40261665,0.33784133,0.40831184,0.22903082,0.43459246,0.5620715,0.22900921,0.55265975,0.23459285,0.7117625,0.20433995,0.44237202,0.24512927,0.5883361,0.23916627,0.43442795,0.23702702,0.6096918,0.23375523,0.39412448,0.2443568,0.5337648,0.32492745,0.75629556,0.26183155,0.54373896,0.39597112,0.8676931,0.38290113,0.7852912,0.92670244,0.46692747,0.76098967,0.39273015,0.7255785,0.95639193,0.6201935
113,0.29948977,0.4367685,0.26886582,0.44684178,0.3025059,0.4651113,0.36911997,0.42586207,0.48385608,0.6264565,0.30297035,0.4951754,0.27425307,0.7958851,0.2938096,0.6119906,0.3757602,0.35315135,0.2387344,0.40252128,0.3589387,0.35551333,0.38151783,0.35579693,0.27011332,0.43027067,0.36763787,0.4029577,0.3176273,0.4348694,0.571852,0.40922004,0.5341889,0.23246527,0.5056318,0.23317271,0.65229553,0.2032325,0.41365618,0.24799974,0.54629946,0.23661113,0.40720022,0.25352833,0.5764748,0.23604384,0.3830157,0.23474617,0.5162052,0.31966496,0.6674196,0.2718152,0.5137117,0.3856973,0.693547,0.38941854,0.63895303,0.8810345,0.4446015,0.6817484,0.8107408,0.78786606,0.77591306,0.70901674
