,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,random spatio-temporal X_st rnd d_c train,random spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,random spatio-temporal X_st min d_c train,random spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,random spatio-temporal X_st max d_c train,random spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,random spatio-temporal X_st avg d_c train,random spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","random spatio-temporal X_(t,s) rnd d_c train","random spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","random spatio-temporal X_(t,s) min d_c train","random spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","random spatio-temporal X_(t,s) max d_c train","random spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","random spatio-temporal X_(t,s) avg d_c train","random spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","random spatio-temporal Y_hat_(t,s) rnd d_c train","random spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","random spatio-temporal Y_hat_(t,s) min d_c train","random spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","random spatio-temporal Y_hat_(t,s) max d_c train","random spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","random spatio-temporal Y_hat_(t,s) avg d_c train","random spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","random spatio-temporal Y_(t,s) rnd d_c train","random spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","random spatio-temporal Y_(t,s) min d_c train","random spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","random spatio-temporal Y_(t,s) max d_c train","random spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val","random spatio-temporal Y_(t,s) avg d_c train","random spatio-temporal Y_(t,s) avg d_c val"
90,0.2316354,0.26705867,0.13541658,0.27638826,0.1428112,0.28089064,0.3120719,0.27590877,0.1070666,0.38184726,0.14212108,0.36602774,0.081656024,0.39868563,0.16689909,0.32444012,0.17783976,0.25108612,0.25200516,0.22855926,0.23876292,0.22675854,0.16619536,0.22950448,0.21663116,0.21677624,0.15003468,0.18652716,0.21317548,0.22376338,0.20786467,0.22562206,0.15799408,0.08518699,0.20442799,0.16209528,0.13876942,0.08760703,0.23006415,0.1671275,0.13628788,0.08608584,0.21206291,0.15712099,0.20309493,0.08358048,0.4852965,0.15457103,0.13951458,0.0932562,0.19763897,0.21261361,0.09234757,0.12187059,0.2626626,0.17222439,0.1337309,0.11118592,0.21676274,0.2383221,0.09838619,0.0901214,0.2369433,0.20985031
91,0.15123619,0.27646014,0.12951286,0.287665,0.14017482,0.2837579,0.25176787,0.26923457,0.09704626,0.3815009,0.13411415,0.31915408,0.23284842,0.3600174,0.16488992,0.31146273,0.17862909,0.24236403,0.22904529,0.23208885,0.23069431,0.22115347,0.16944322,0.22181247,0.21183012,0.21785006,0.4015438,0.16414142,0.20409614,0.22668953,0.19383463,0.22258088,0.15499763,0.086982146,0.19044834,0.16595949,0.13180143,0.0893185,0.21730493,0.16764367,0.13523602,0.0882363,0.20448694,0.1574387,0.1900464,0.081638925,0.36986208,0.17959751,0.12793095,0.09746826,0.473811,0.19252433,0.09038276,0.13231695,0.24242897,0.18542276,0.11248849,0.10822535,0.20564462,0.2326515,0.0900454,0.08533838,0.22565,0.21482597
92,0.15018523,0.28517985,0.12597464,0.27964976,0.14466852,0.28342554,0.21136822,0.2660993,0.09805464,0.38921413,0.13174185,0.32220826,0.17323214,0.35475057,0.1512989,0.3192764,0.42016134,0.22141509,0.21646176,0.22864793,0.21760307,0.2356098,0.32500613,0.20781103,0.1969657,0.22420357,0.3187102,0.15939334,0.19601521,0.23681174,0.1804635,0.22049259,0.14953645,0.085619695,0.1868,0.16097425,0.12730345,0.09073114,0.20248067,0.16157053,0.12790938,0.08817295,0.20019633,0.15412268,0.17861143,0.08174407,0.34780398,0.15471348,0.119142964,0.103223495,0.38006097,0.18070377,0.08666357,0.11744893,0.23367551,0.19951478,0.102213465,0.10907254,0.20248617,0.2517632,0.08542302,0.09358121,0.22245684,0.23198184
93,0.14454137,0.27792484,0.12183964,0.2835168,0.30447018,0.32466656,0.20514949,0.27738371,0.09361098,0.38326383,0.12547123,0.3307934,0.14695174,0.3540451,0.13732168,0.31316555,0.31919926,0.22746418,0.1967663,0.2295481,0.20481935,0.23474203,0.26266056,0.19522028,0.19927703,0.21340983,0.28717023,0.16536348,0.19062135,0.22387576,0.17150846,0.23193698,0.14430434,0.085059024,0.18140791,0.172999,0.120608054,0.090598844,0.20112309,0.16439101,0.199516,0.07047315,0.18889306,0.15909626,0.16964589,0.08169543,0.31237996,0.14996998,0.11133158,0.0955327,0.34436303,0.18226175,0.084058195,0.12867372,0.22168796,0.18610017,0.09511793,0.11444647,0.19544989,0.2261002,0.08012616,0.081083335,0.2094725,0.22251093
94,0.14034489,0.28863764,0.116552755,0.27554727,0.2742898,0.24899453,0.18608129,0.27223417,0.08671489,0.38600457,0.12024407,0.32182476,0.13895778,0.3594326,0.14593613,0.32476085,0.29224303,0.2231297,0.18729511,0.22697969,0.20468289,0.2335189,0.2241098,0.19688864,0.18505454,0.25411806,0.26947188,0.16204832,0.18979785,0.22391348,0.16597305,0.2308782,0.13854988,0.08752194,0.4120738,0.13649797,0.20575945,0.07604884,0.19167288,0.16835788,0.17065743,0.06938668,0.1833018,0.15672241,0.16129941,0.082409866,0.2757877,0.15084602,0.10729665,0.10288061,0.30874884,0.18121304,0.13741896,0.09773298,0.20754981,0.20520222,0.0899316,0.1183026,0.18354703,0.26102707,0.07708649,0.08709446,0.2082276,0.26411098
95,0.13071582,0.2875793,0.2539108,0.27410498,0.23125997,0.24652188,0.17841835,0.2678137,0.090131946,0.38260645,0.118247956,0.3403541,0.1342697,0.36420426,0.13374805,0.32986757,0.27059698,0.22830676,0.17644054,0.22805724,0.44824857,0.20179138,0.21020728,0.2088788,0.52701735,0.17512266,0.24650428,0.16672248,0.17230332,0.23819342,0.15668444,0.22365162,0.1345285,0.08625008,0.3246094,0.13588175,0.17427114,0.07410896,0.18556504,0.16455863,0.15625194,0.068735145,0.17935188,0.1663223,0.15434043,0.08250487,0.26629502,0.15164365,0.10153806,0.0984774,0.2910053,0.19105853,0.118899025,0.09601149,0.20366254,0.18753515,0.08586655,0.123807386,0.43050134,0.19895262,0.07385143,0.08990844,0.1963253,0.2206761
96,0.25757772,0.262054,0.21093397,0.25524458,0.21224928,0.2481361,0.16884962,0.27354556,0.23322012,0.3714927,0.113518685,0.3279657,0.11912335,0.35148445,0.12842195,0.31781542,0.2499464,0.22851661,0.17682508,0.2557792,0.35688585,0.19543622,0.20056477,0.19971597,0.40967873,0.17447928,0.2232322,0.1659611,0.41021502,0.20163538,0.1479167,0.22626641,0.13029744,0.088886626,0.27576116,0.13491322,0.15769391,0.07438761,0.1742673,0.18178993,0.14504263,0.067755826,0.42410946,0.13164221,0.14794078,0.08709899,0.25536552,0.15175685,0.096233085,0.09969662,0.26677608,0.18175812,0.10907376,0.10454698,0.1949803,0.19740541,0.08230675,0.12132177,0.57663614,0.21564287,0.07145623,0.09018999,0.43762866,0.17253695
97,0.2115261,0.2779942,0.1829884,0.25954852,0.20536584,0.24839565,0.16528517,0.27148247,0.18403068,0.37061256,0.21617614,0.33765677,0.11213023,0.38164136,0.13572524,0.33120653,0.23548202,0.22296113,0.161853,0.23827618,0.32382286,0.1962366,0.1759364,0.20517682,0.3615708,0.1736085,0.21174105,0.17515343,0.3363624,0.19373605,0.14456278,0.23294777,0.12689175,0.09454476,0.27010334,0.1364902,0.14712231,0.07419178,0.44973484,0.13844192,0.13834286,0.068065576,0.3271109,0.13873276,0.1409006,0.08301998,0.23597242,0.16153817,0.09245057,0.10945973,0.25168714,0.19035183,0.10305077,0.09800712,0.18910915,0.18129827,0.07860257,0.122134954,0.30496615,0.20779748,0.06878934,0.081637934,0.353702,0.20464928
98,0.19507559,0.24764098,0.15732685,0.27530187,0.1839341,0.24775724,0.16086644,0.28259462,0.16963632,0.36137334,0.17172807,0.32822883,0.11692742,0.36671266,0.116574995,0.31675038,0.22307375,0.22415972,0.14821266,0.23546219,0.3154862,0.20983785,0.17415051,0.21438599,0.33472183,0.17812927,0.19264843,0.17225595,0.30052257,0.20252389,0.32547194,0.21262212,0.17766367,0.07492778,0.24013548,0.13884555,0.13259967,0.076003,0.35228264,0.13665079,0.1314299,0.07076604,0.29658931,0.12597722,0.13339892,0.08287497,0.22646445,0.15607752,0.089432165,0.10309059,0.24803182,0.19564545,0.09778863,0.1045563,0.17981477,0.17704491,0.07525954,0.11454629,0.2992932,0.20617996,0.06724566,0.08288293,0.3153508,0.18964759
99,0.17108607,0.25516838,0.16499569,0.27351344,0.17633827,0.25282288,0.1558505,0.27497867,0.15682043,0.35608512,0.15197441,0.31863466,0.10444589,0.37775934,0.24684817,0.31047633,0.2143112,0.2303597,0.16221236,0.2364642,0.28909245,0.19847298,0.16189069,0.20819184,0.29761267,0.17256747,0.1912914,0.16919084,0.2721129,0.19602445,0.27138737,0.21038257,0.15328316,0.07292666,0.23778139,0.13175765,0.12861969,0.075894296,0.3220584,0.13861999,0.12523016,0.06747423,0.2764007,0.12797995,0.13022153,0.08548324,0.2202643,0.15632394,0.08598815,0.10157429,0.23636521,0.18964595,0.09288937,0.095469,0.17973116,0.20497657,0.0725071,0.11932898,0.2716487,0.19840182,0.06457734,0.09114399,0.28883246,0.18270974
100,0.16451198,0.271311,0.14490272,0.26716787,0.18506786,0.24742246,0.14505102,0.2777432,0.15884992,0.35671303,0.14311187,0.3305005,0.09919648,0.3568111,0.19841453,0.29144484,0.19797942,0.23270094,0.3548225,0.205879,0.2747336,0.19409537,0.15688288,0.20650916,0.28005865,0.17902404,0.18604834,0.16980651,0.25413933,0.19735907,0.23337872,0.20784238,0.14296024,0.07228002,0.21852663,0.13732137,0.12298785,0.07449145,0.28373286,0.13517368,0.1196944,0.06964786,0.25603384,0.13348478,0.20359604,0.0694788,0.20709088,0.16888894,0.13348995,0.080980025,0.22715232,0.21115966,0.08948718,0.09680958,0.16731064,0.2095959,0.070108965,0.12467617,0.2571888,0.22366396,0.09457932,0.0774408,0.27102333,0.18434267
101,0.15631275,0.25741223,0.14174214,0.27281478,0.16663256,0.25116137,0.14514954,0.27907005,0.13959423,0.35933706,0.13109365,0.32581773,0.09692241,0.36198896,0.17815983,0.30726886,0.19816054,0.22679749,0.2965363,0.20964874,0.25620306,0.20327471,0.15333623,0.20155439,0.25788105,0.17811985,0.17204134,0.17037417,0.23652408,0.2038995,0.21039103,0.21789788,0.13421169,0.07210963,0.20447269,0.16245732,0.11511791,0.075326115,0.26329392,0.13744117,0.1135598,0.07128059,0.24417114,0.13316861,0.17624748,0.069198035,0.20291151,0.15756074,0.115902446,0.086373694,0.21135943,0.1880607,0.08619571,0.10652486,0.42261457,0.17236431,0.06814586,0.12276062,0.2392526,0.23487793,0.08157165,0.06518889,0.26226223,0.21316683
102,0.15545857,0.2640869,0.13753809,0.28066352,0.16033928,0.25028712,0.13788745,0.27303013,0.13580288,0.36275366,0.1202381,0.3385127,0.09576025,0.36904973,0.167671,0.302433,0.18965006,0.23311478,0.24591956,0.21359088,0.2471461,0.20402019,0.14465398,0.21781987,0.24562283,0.17493227,0.16681987,0.18105873,0.2235469,0.21182115,0.19409966,0.22196485,0.12712593,0.07464883,0.19561441,0.1386115,0.11147471,0.0749458,0.24626079,0.13512,0.108620085,0.06996425,0.23203121,0.13110508,0.16346975,0.06741973,0.196239,0.15698087,0.10595509,0.08012387,0.20779954,0.20266762,0.08303759,0.10643101,0.33757517,0.16070415,0.10811575,0.082633205,0.23347959,0.21355757,0.0756661,0.072517276,0.24154092,0.19599119
103,0.14389683,0.26432654,0.13063641,0.27780592,0.15213433,0.25479168,0.26550996,0.26594257,0.133887,0.36404023,0.114963695,0.3346918,0.088783085,0.35547817,0.1512496,0.30393425,0.41222605,0.20380238,0.23096488,0.20939285,0.23086634,0.2022829,0.13942231,0.2077172,0.23076318,0.17917764,0.38681766,0.14762379,0.21642001,0.20871845,0.18959825,0.21170951,0.12093844,0.07221113,0.1883971,0.141515,0.104826674,0.0785836,0.24078311,0.14205985,0.10502529,0.07034909,0.21868382,0.13838315,0.15067077,0.06776762,0.18801494,0.15570234,0.0991234,0.085047014,0.3909659,0.1554118,0.07990782,0.09938216,0.30012864,0.17717853,0.0918477,0.093377955,0.21970807,0.22136793,0.07131908,0.074205846,0.22910753,0.17983343
104,0.13981482,0.26560113,0.12973179,0.28166756,0.15312861,0.2586164,0.2106049,0.25725883,0.1316282,0.37149468,0.13004906,0.33544004,0.09249771,0.3860575,0.14744306,0.30797336,0.33738247,0.1986725,0.2082992,0.20935173,0.22461559,0.20383239,0.38084197,0.1811538,0.23935726,0.174127,0.29091445,0.14847335,0.19349304,0.21694824,0.18312426,0.21872312,0.11764964,0.07210474,0.17764197,0.14589663,0.10183219,0.07799543,0.22680497,0.14140196,0.10099764,0.07076018,0.21101868,0.13039373,0.14220694,0.06842279,0.41848797,0.12682545,0.0941526,0.08464468,0.31767663,0.15620564,0.07752123,0.10471936,0.2825188,0.17166418,0.08250651,0.0997351,0.2142096,0.22488032,0.06842663,0.07230463,0.21725549,0.23943426
105,0.13681911,0.27204922,0.12453927,0.28243083,0.14209938,0.26285407,0.1841106,0.25291726,0.12537447,0.36966312,0.104551315,0.33105087,0.085408784,0.38971645,0.13632938,0.30334327,0.29513887,0.20167767,0.20388114,0.21740486,0.21454392,0.19886553,0.3108509,0.18240836,0.20375207,0.18779634,0.27239662,0.14819233,0.1906481,0.20858689,0.16866767,0.2183102,0.109469794,0.072482705,0.1752931,0.34195566,0.099549904,0.0771031,0.20834391,0.1435252,0.097884715,0.06876648,0.20065026,0.12912977,0.13411573,0.0678436,0.32771215,0.1274243,0.08865419,0.08846136,0.2865231,0.15239067,0.08525041,0.10567992,0.2593194,0.16048926,0.07777825,0.09460867,0.2052832,0.23092596,0.064915344,0.073058374,0.20775408,0.18923147
106,0.12679341,0.27712655,0.117869824,0.27342325,0.24762245,0.26448065,0.17557801,0.26470512,0.114112705,0.37415144,0.10014439,0.32701254,0.08590091,0.35834974,0.1344662,0.31111458,0.26657626,0.20672248,0.18438451,0.21620974,0.207453,0.20281589,0.26433364,0.17878273,0.20272462,0.17602356,0.22903366,0.14679705,0.18490155,0.21222505,0.16553605,0.21226473,0.10791363,0.073518865,0.1681359,0.1426554,0.17935422,0.064330585,0.19602248,0.146437,0.094805636,0.07096485,0.19190621,0.13064174,0.13029465,0.06713554,0.29068142,0.13164204,0.08567523,0.088488296,0.27135015,0.16809903,0.072400786,0.10129194,0.24692188,0.17239285,0.07433477,0.10548874,0.19749354,0.20909268,0.06244402,0.06931378,0.20781709,0.18959308
107,0.12685421,0.27779973,0.29506984,0.2573611,0.21477874,0.24982885,0.16768365,0.27596128,0.11917739,0.37354547,0.093736365,0.33647785,0.21947736,0.3582964,0.12645547,0.31430125,0.25870946,0.2040987,0.17937934,0.21132131,0.1958806,0.20294528,0.25364047,0.18560627,0.18841043,0.17967236,0.21453631,0.14858025,0.16570835,0.22153585,0.153977,0.21276675,0.10519618,0.07434605,0.16493107,0.2812307,0.15326159,0.06373856,0.19418046,0.1429141,0.09238231,0.074786074,0.19135658,0.13883938,0.12385079,0.0677794,0.26774344,0.12952687,0.08254506,0.084649235,0.25146177,0.18000372,0.070827454,0.10644158,0.2306146,0.17352207,0.07092809,0.096712485,0.19348456,0.24092633,0.060310293,0.07562077,0.46707422,0.1450693
108,0.121787906,0.2707174,0.22309111,0.24544634,0.19085957,0.2559915,0.15383622,0.26537138,0.115715876,0.3856608,0.0947658,0.34044954,0.17504112,0.34211957,0.123207554,0.315592,0.23237005,0.20381846,0.16789232,0.21208206,0.19499134,0.20587099,0.22819048,0.17703971,0.18200909,0.17596889,0.19584489,0.14942583,0.39447486,0.18250321,0.16124591,0.22069962,0.10119718,0.072976924,0.15435237,0.2335035,0.14047872,0.06369738,0.18699943,0.13984974,0.08887942,0.071489654,0.18276766,0.1377352,0.11744552,0.06912016,0.2521852,0.12623423,0.07855682,0.08201015,0.23660968,0.17737874,0.06904197,0.11239252,0.21694839,0.18103139,0.06709688,0.10816221,0.18166979,0.24699232,0.05815396,0.07177026,0.38732708,0.15983537
109,0.25918475,0.24910823,0.19335486,0.25605008,0.18624485,0.2500791,0.14849393,0.25863108,0.108462326,0.36661124,0.09124262,0.33798125,0.15666631,0.34319225,0.11949804,0.32583195,0.21645421,0.20762967,0.15759979,0.21515706,0.18973896,0.20618883,0.20884705,0.18185213,0.17647028,0.18157245,0.19064309,0.14946586,0.30352598,0.1878624,0.14546174,0.2112943,0.09803337,0.07460245,0.15319487,0.15978307,0.13248946,0.063205585,0.18660031,0.13979973,0.08812791,0.07364472,0.40733707,0.10515344,0.112976596,0.07473121,0.2344457,0.12856768,0.07614331,0.090961985,0.23088524,0.1723042,0.06674677,0.10327058,0.20970806,0.1856452,0.06478661,0.09612111,0.17333826,0.23834942,0.055922017,0.07274467,0.33209002,0.14850663
110,0.20484513,0.2609648,0.18671115,0.2537674,0.17029269,0.260659,0.14528026,0.2641291,0.15889104,0.36518276,0.24543965,0.3276386,0.13858087,0.35967302,0.11996706,0.32249942,0.20918587,0.20690358,0.14999066,0.22958307,0.17992416,0.2056598,0.19393344,0.18983068,0.41245413,0.15193182,0.17389381,0.15148896,0.27550024,0.18645096,0.13468044,0.2204139,0.09564061,0.07452105,0.39550695,0.13968748,0.12638463,0.067233995,0.17559426,0.13979878,0.16583848,0.058533594,0.33119413,0.10689329,0.108488105,0.06872429,0.2260565,0.13223371,0.07463581,0.08905439,0.21499674,0.17243843,0.1156333,0.084190875,0.20211597,0.21984686,0.061553687,0.10466691,0.4360315,0.16760264,0.05434351,0.079123706,0.30834314,0.14858012
111,0.18104629,0.2650828,0.16948333,0.26037824,0.17125122,0.25150552,0.13603316,0.25755283,0.13710363,0.35736272,0.19152986,0.3222848,0.13848466,0.33047044,0.21110393,0.31305528,0.20420349,0.21626748,0.32861114,0.19400969,0.36873174,0.18586063,0.19059291,0.18519606,0.33578578,0.1536714,0.1703762,0.15765178,0.24956915,0.18461896,0.38634494,0.19382976,0.0922357,0.074769445,0.31488103,0.11245064,0.1198053,0.064390205,0.17427927,0.14588632,0.14057422,0.057788048,0.29597482,0.10495578,0.10417081,0.071070544,0.21822861,0.13090701,0.071024105,0.09150878,0.20786019,0.16081317,0.10071206,0.08027091,0.19567785,0.18644261,0.05967245,0.10529759,0.34844097,0.16795683,0.0524162,0.07271337,0.28048512,0.15839373
112,0.17629021,0.26491734,0.16036634,0.26328576,0.1616507,0.25126973,0.13158795,0.27160203,0.12401994,0.36213452,0.17124301,0.31926173,0.1314525,0.3313663,0.15849982,0.30828992,0.1929338,0.20792969,0.26285875,0.2004842,0.3034806,0.18396997,0.17983514,0.18430547,0.29358077,0.16737667,0.1649098,0.15452294,0.2343771,0.18521547,0.29629818,0.19285186,0.09122808,0.075555444,0.28080127,0.11444049,0.1136835,0.06803679,0.15894009,0.14390005,0.12738174,0.05843211,0.28109416,0.105998755,0.100421384,0.07656954,0.20623566,0.13142684,0.06911689,0.08971488,0.1971959,0.16357145,0.09355987,0.08156867,0.18805617,0.17307542,0.058205146,0.10665368,0.3042184,0.18968846,0.07687237,0.064367756,0.2725253,0.1690302
113,0.15681465,0.25858465,0.16250795,0.25181872,0.15604505,0.2489242,0.1282332,0.28148827,0.1179898,0.34808335,0.14836244,0.32821372,0.11803744,0.33587107,0.14230841,0.31343162,0.18048267,0.21546921,0.23489499,0.19399971,0.27024215,0.18348992,0.16758257,0.18695007,0.26314515,0.15770116,0.1560122,0.15710157,0.20270742,0.18231924,0.26383477,0.19275121,0.087287836,0.07667292,0.25449693,0.11657252,0.10867817,0.06491797,0.41846043,0.11162061,0.11691507,0.12563695,0.25757906,0.106308356,0.095610484,0.07255959,0.19271123,0.13601165,0.11611688,0.059953786,0.2342491,0.1569722,0.08849544,0.08519567,0.17576303,0.17345157,0.09037708,0.06340435,0.27800223,0.18859398,0.066314414,0.055535417,0.25570777,0.1693581
114,0.14491838,0.26018205,0.14456233,0.26405042,0.1513187,0.25699568,0.12407689,0.2781554,0.10920554,0.3540303,0.14758737,0.3337647,0.11884629,0.33296406,0.13366158,0.30824402,0.1889426,0.20859794,0.2186117,0.19507885,0.24561888,0.1832551,0.16063634,0.18470599,0.2996068,0.1533959,0.14759646,0.15401012,0.19972683,0.18510355,0.23914495,0.19980796,0.08551946,0.07472565,0.2336202,0.11639795,0.10548563,0.06606164,0.34353676,0.109194,0.111919574,0.11560167,0.2356576,0.11337084,0.09257872,0.071752906,0.19095896,0.13772035,0.0987001,0.068530925,0.17955488,0.16319649,0.08412067,0.08842518,0.17336635,0.18384866,0.07650929,0.06865529,0.26861823,0.17714733,0.06053031,0.05372634,0.24290115,0.15449506
115,0.14136495,0.25872174,0.15447745,0.28127077,0.14860955,0.25940195,0.12055994,0.2707522,0.100511864,0.36378455,0.1323444,0.32472077,0.10696598,0.3258641,0.12431367,0.31496942,0.3315257,0.19970764,0.19310836,0.1966045,0.23691258,0.19103822,0.15087843,0.19401623,0.2247593,0.17352319,0.1441399,0.15700997,0.18555921,0.19869207,0.21500741,0.19457893,0.16016135,0.06429729,0.22308195,0.2792451,0.101105906,0.06612882,0.2888484,0.10817875,0.10659525,0.119047776,0.22759317,0.10598423,0.08959725,0.07179931,0.18993506,0.13370219,0.08996045,0.06793993,0.17749418,0.18314017,0.08060211,0.08487242,0.16883773,0.18390395,0.06934204,0.06996734,0.25204015,0.18408506,0.057117987,0.063285075,0.23041639,0.16331246
116,0.14496714,0.2695998,0.13594854,0.25645098,0.13946576,0.26217595,0.29065597,0.26160386,0.10374022,0.36511213,0.12439651,0.35917386,0.103527375,0.35177478,0.11729759,0.31849733,0.2614295,0.18548109,0.19173686,0.19613904,0.21911034,0.18328846,0.1497336,0.19274232,0.22029215,0.15389322,0.13843967,0.16143519,0.19368728,0.19217132,0.21015564,0.19373271,0.14316665,0.063435495,0.21451081,0.14488551,0.096299976,0.066474244,0.2726242,0.11254465,0.10148256,0.09877062,0.2175374,0.10673421,0.086889476,0.071752675,0.1769557,0.13320762,0.084330596,0.06792845,0.4009279,0.14174424,0.077710606,0.08576714,0.41902825,0.12607224,0.06563808,0.07713029,0.2410986,0.20874503,0.05433552,0.05804796,0.2205029,0.17539959
117,0.13116431,0.27940622,0.12989414,0.25574455,0.13268676,0.25874287,0.22505873,0.25458547,0.09848511,0.35554245,0.12674902,0.33745685,0.10681184,0.3335271,0.10787355,0.32848847,0.23000069,0.18831183,0.17170334,0.20016561,0.20002434,0.18936327,0.14412636,0.19346508,0.20057376,0.16516067,0.3593894,0.12978634,0.17723495,0.19622476,0.19542962,0.19623373,0.1324162,0.06385244,0.20104599,0.20225386,0.09297533,0.06656843,0.24467197,0.11110409,0.09653278,0.584125,0.2117222,0.11085525,0.17225762,0.057902128,0.16665071,0.12992896,0.08019475,0.06659239,0.3158949,0.13784546,0.07502088,0.08588984,0.3416102,0.12575617,0.061098423,0.067943834,0.22988093,0.18274581,0.052267835,0.058111932,0.21555921,0.17980035
118,0.12684509,0.26378804,0.12564614,0.26012173,0.13237496,0.25501505,0.19261989,0.25566217,0.0935593,0.37101138,0.116303,0.33727485,0.10534654,0.33737653,0.10731983,0.3241201,0.2274036,0.19152322,0.16854891,0.19878185,0.19922912,0.18423367,0.13572694,0.19151519,0.21727805,0.15504235,0.27908963,0.12653357,0.17194098,0.20866172,0.19194114,0.19046722,0.12516578,0.064619206,0.19159395,0.14992316,0.089293964,0.06763324,0.2322966,0.11436169,0.09218908,0.2580846,0.20624484,0.108767666,0.1494473,0.0576102,0.16743481,0.13631716,0.076269336,0.070326164,0.2751974,0.13720591,0.07216328,0.089401,0.30302483,0.1473422,0.058456436,0.0720275,0.21857291,0.18481521,0.05039884,0.057974108,0.40544745,0.13337825
119,0.12010867,0.2650181,0.26456732,0.2552299,0.12720074,0.28088272,0.19123016,0.25246403,0.090053126,0.36182052,0.11831244,0.3354404,0.09555736,0.33825627,0.10053644,0.3249873,0.20232144,0.1867256,0.15755129,0.20255762,0.19337195,0.18452044,0.33032915,0.16621411,0.18306853,0.15772785,0.23421013,0.12316112,0.1556435,0.20613962,0.17590708,0.19805065,0.118901454,0.06467129,0.17997389,0.21895838,0.086616576,0.06928922,0.21444023,0.11637804,0.09088058,0.3155102,0.197385,0.10966368,0.13414347,0.056712795,0.37254316,0.108644396,0.072890975,0.073705986,0.25624412,0.16074525,0.0697882,0.090256125,0.28128877,0.14695513,0.05491103,0.0723701,0.21539095,0.18043894,0.048655264,0.06021145,0.32983333,0.13418482
120,0.24815375,0.25218606,0.21641365,0.24774611,0.12827073,0.25957263,0.16894186,0.26217338,0.08968891,0.36892024,0.1089557,0.33686122,0.096923806,0.34416565,0.09178423,0.3204138,0.19344507,0.19982763,0.1499761,0.20351192,0.18016994,0.18874931,0.2603746,0.16272746,0.17203267,0.15670249,0.21289544,0.13145855,0.16483936,0.22727309,0.16327329,0.19497445,0.11428529,0.063754395,0.18236741,0.24655169,0.13905308,0.061944757,0.20779914,0.11255993,0.08767756,0.19627866,0.18934177,0.109542824,0.1260032,0.056374714,0.30692783,0.10455732,0.070703536,0.07380652,0.24033816,0.15616414,0.06766134,0.090220995,0.26463085,0.14932184,0.052762136,0.07384882,0.21001856,0.21654171,0.04677218,0.0598773,0.29037455,0.14327581
121,0.21161412,0.252682,0.19376552,0.25830504,0.124995865,0.26352036,0.16712989,0.26028118,0.08501816,0.36777475,0.112647176,0.33743915,0.08863215,0.34215635,0.09178603,0.3138416,0.17997766,0.19379233,0.5780998,0.2020547,0.17520478,0.19172812,0.22363582,0.16190162,0.3675379,0.1299366,0.197231,0.12511244,0.15594745,0.20819353,0.1624797,0.20360121,0.11067704,0.06540162,0.16423506,0.18595877,0.11930926,0.055327594,0.19087496,0.120917134,0.08266528,0.56800884,0.18321723,0.11363797,0.11701976,0.058869146,0.26050994,0.10638529,0.067786194,0.06875284,0.22481516,0.1383112,0.06627281,0.09300142,0.24728134,0.12487394,0.051332828,0.08311709,0.41353777,0.14456224,0.045299742,0.059436936,0.27471057,0.1258292
